date,question,answer,category
2014-01-10,¿Qué establece el artículo 41 sobre la designación de consejeros y directores generales?,Las Sociedades Controladoras deben verificar que las personas designadas cumplan con los requisitos establecidos en la ley y notificar a la Comisión Supervisora en un plazo de 10 días.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué porcentaje del capital social pueden tener las instituciones de seguros y fianzas en una Sociedad Controladora?,No pueden adquirir más del 10% del total del capital social de la Sociedad Controladora salvo ciertas excepciones autorizadas por la ley.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué sucede cuando las entidades financieras se fusionan dentro de un Grupo Financiero?,La autorización para la fusión de la entidad implica que las entidades resultantes deben dejar de ostentarse como integrantes del Grupo Financiero.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué tipos de acciones pueden emitir las Sociedades Controladoras?,Pueden emitir acciones de la serie O (ordinarias) y en su caso acciones de la serie L (con voto limitado).,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué establece el artículo 20 sobre las modificaciones a los estatutos de una Sociedad Controladora?,Las modificaciones deben ser aprobadas por la Secretaría de Hacienda y registradas en el Registro Público de Comercio.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué plazo tiene la Secretaría para resolver sobre la participación de gobiernos extranjeros en una Sociedad Controladora?,La Secretaría tiene 90 días hábiles para resolver si la participación de un gobierno extranjero en el capital social está permitida bajo las excepciones de la ley.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué responsabilidad tienen los directores generales en el manejo de los bienes de la Sociedad Controladora?,Deben seguir las políticas aprobadas por el consejo de administración para el uso o goce de los bienes de la Sociedad Controladora y las entidades financieras del Grupo.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué funciones tiene el comité de prácticas societarias en una Sociedad Controladora?,Supervisa la gestión de la Sociedad Controladora y las entidades financieras del Grupo enfocándose en evitar conflictos de interés y asegurar buenas prácticas de gobierno corporativo.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué establece el artículo 12 sobre la composición de un Grupo Financiero?,Un Grupo Financiero debe estar compuesto por una Sociedad Controladora y al menos dos entidades financieras las cuales pueden ser del mismo tipo salvo algunas excepciones.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué se requiere para la escisión de una Sociedad Controladora?,Se requiere autorización previa de la Secretaría de Hacienda quien oirá la opinión del Banco de México y otras comisiones según corresponda.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué sucede si una Sociedad Controladora se escinde y desaparece?,La autorización para su funcionamiento queda sin efecto y las entidades financieras que formaban parte del Grupo deben dejar de ostentarse como integrantes del mismo.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué establece el artículo 7º sobre el plazo para que las autoridades resuelvan sobre trámites administrativos?,El plazo no debe exceder los 90 días y si no se resuelve dentro de ese plazo se entenderá una resolución negativa al promovente salvo disposición expresa en contrario.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué tipos de instituciones pueden formar parte de un Grupo Financiero?,Instituciones de banca múltiple casas de bolsa sociedades operadoras de fondos de inversión instituciones de seguros entre otras entidades financieras permitidas por la ley.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué se requiere para que una persona adquiera más del 20% de las acciones de una Sociedad Controladora?,Debe obtener autorización previa de la Secretaría de Hacienda quien podrá otorgarla discrecionalmente después de oír la opinión del Banco de México y otras comisiones.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué establece el artículo 25 sobre las acciones emitidas por las Sociedades Controladoras?,Las acciones deben pagarse íntegramente al momento de su suscripción y las acciones no suscritas se mantendrán en tesorería hasta que sean emitidas.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué medidas puede tomar la Secretaría de Hacienda ante incumplimientos en un Grupo Financiero?,Puede imponer sanciones administrativas que incluyen multas la revocación de autorizaciones y en casos graves la disolución del Grupo Financiero.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué es un convenio de responsabilidades en un Grupo Financiero?,Es un acuerdo que regula la distribución de responsabilidades entre la Sociedad Controladora y las entidades financieras del Grupo Financiero.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué establece el artículo 34 sobre los consejeros suplentes de una Sociedad Controladora?,Los consejeros suplentes de los consejeros independientes deben tener también la calidad de independientes.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué establece el artículo 26 sobre la participación de personas físicas o morales en el capital social?,Las personas que adquieran más del 2% del capital social de una Sociedad Controladora deben notificar a la Secretaría de Hacienda en un plazo de tres días hábiles.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué requisitos debe cumplir una persona para ser consejero independiente?,Debe ser ajena a la administración del Grupo Financiero no tener conflicto de interés y cumplir con los requisitos de independencia establecidos por la Comisión Nacional Bancaria y de Valores.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué se requiere para emitir obligaciones subordinadas en una Sociedad Controladora?,Se requiere cumplir con las disposiciones de la Ley de Instituciones de Crédito así como con las reglas adicionales que establezca la Secretaría de Hacienda.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué función tiene el comité ejecutivo en una Sociedad Controladora?,Apoya en la gestión y conducción de los negocios del Grupo Financiero y puede incluir funcionarios de los dos primeros niveles de las entidades financieras del Grupo.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué acciones debe tomar el consejo de administración para subsanar irregularidades?,Debe implementar las medidas correctivas necesarias y dar seguimiento a los principales riesgos a los que está expuesta la Sociedad Controladora y las entidades financieras.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué se requiere para la liquidación de una Sociedad Controladora?,Se requiere autorización de la Secretaría de Hacienda quien oirá la opinión del Banco de México y otras comisiones financieras antes de tomar una decisión.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué establece el artículo 16 sobre la separación de entidades financieras de un Grupo Financiero?,La separación de una o más entidades de un Grupo Financiero debe ser autorizada por la Secretaría de Hacienda quien oirá la opinión de otras autoridades financieras.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué se debe hacer cuando una Sociedad Controladora cambia de objeto social?,Las acciones con voto limitado (serie L) tienen derecho de votar en las decisiones relacionadas con el cambio de objeto social entre otros asuntos.,Ley para Regular las Agrupaciones Financieras
2014-01-10,¿Qué ocurre si un accionista no informa sobre la adquisición de más del 5% del capital social?,La Sociedad Controladora debe abstenerse de inscribir la transmisión de acciones en su registro y los derechos inherentes a las acciones quedarán en suspenso hasta cumplir con la ley.,Ley para Regular las Agrupaciones Financieras
2024-01-24,¿Cuándo fue publicada la Ley para Regular las Sociedades de Información Crediticia?,La ley fue publicada en el Diario Oficial de la Federación el 15 de enero de 2002.,Sociedades de Información Crediticia
2024-01-24,¿Cuál es el objetivo de esta ley?,Regular la constitución y operación de las sociedades de información crediticia asegurando la protección de los derechos de los clientes y la transparencia en el uso de la información crediticia.,Sociedades de Información Crediticia
2024-01-24,¿Qué se entiende por Usuario según la ley?,Un Usuario es cualquier entidad financiera empresa comercial o sofom E.N.R. que proporciona información o realiza consultas a una sociedad de información crediticia.,Sociedades de Información Crediticia
2024-01-24,¿Qué tipo de datos deben incluirse en la Base Primaria de Datos?,La base debe incluir información sobre cartera vencida y operaciones crediticias fraudulentas proporcionadas por los Usuarios.,Sociedades de Información Crediticia
